season,slot,team,teamId,plateAppearances,ops,rel_ops_team
2018,3,Toronto Blue Jays,141,706,0.741,1.0028848177860343
2018,3,New York Yankees,147,732,0.719,0.9201295122089092
2018,4,Boston Red Sox,111,715,0.968,1.218929207691699
2018,4,Colorado Rockies,115,703,0.894,1.18201227054786
2018,4,New York Yankees,147,715,0.956,1.2234267227701212
2018,4,Atlanta Braves,144,713,0.794,1.0724089181627392
2018,4,Cincinnati Reds,113,712,0.837,1.1477848101265824
2018,4,Washington Nationals,120,719,0.895,1.1872680952184052
2018,4,St. Louis Cardinals,138,707,0.756,1.0357542032767064
2018,4,Toronto Blue Jays,141,691,0.876,1.1855966266944213
2018,4,Chicago Cubs,112,724,0.795,1.0705718055303008
2018,4,Arizona Diamondbacks,109,704,0.825,1.1678056902285068
2018,4,Texas Rangers,140,701,0.786,1.0876864054636273
2018,4,Los Angeles Dodgers,119,734,0.84,1.085479763104639
2018,4,Cleveland Indians,114,713,0.802,1.0451861056402112
2018,4,Tampa Bay Rays,139,704,0.815,1.101884711335308
2018,4,San Francisco Giants,137,699,0.728,1.0922005553939849
2018,4,Los Angeles Angels,108,697,0.725,0.9962487969558427
2018,4,Pittsburgh Pirates,134,696,0.696,0.9608840084810336
2018,4,Minnesota Twins,142,698,0.751,1.0391404392596952
2018,4,Houston Astros,117,703,0.691,0.9155717561706816
2018,4,Baltimore Orioles,110,690,0.699,1.0143000676718525
2018,4,Kansas City Royals,118,692,0.751,1.077372914582008
2018,4,Seattle Mariners,136,696,0.798,1.1049732629931024
2018,4,Detroit Tigers,116,692,0.685,1.0068229723068314
2018,4,Miami Marlins,146,692,0.729,1.1060430334738052
2018,4,San Diego Padres,135,694,0.701,1.0362000167846799
2018,4,Oakland Athletics,133,717,0.854,1.116039231450011
2018,4,Milwaukee Brewers,158,711,0.815,1.0903980168744918
2018,4,Philadelphia Phillies,143,695,0.789,1.1178181633468252
2018,4,Chicago White Sox,145,696,0.711,1.0114352555569432
2018,4,New York Mets,121,706,0.646,0.9214644718140325
2018,5,Washington Nationals,120,704,0.88,1.167369747253851
2018,5,Tampa Bay Rays,139,691,0.806,1.0897166593082925
2018,5,Milwaukee Brewers,158,689,0.812,1.086384281843052
2018,5,Pittsburgh Pirates,134,678,0.772,1.0658081243496524
2018,5,Los Angeles Dodgers,119,713,0.861,1.112616757182255
2018,5,Boston Red Sox,111,703,0.796,1.0023426129365625
2018,5,Miami Marlins,146,668,0.719,1.090870975401462
2018,5,Cincinnati Reds,113,696,0.804,1.1025316455696206
2018,5,Atlanta Braves,144,699,0.79,1.0670063543432797
2018,5,Houston Astros,117,685,0.772,1.0228963759244085
2018,5,Colorado Rockies,115,685,0.811,1.0722728763023652
2018,5,Chicago White Sox,145,677,0.78,1.1095914195983345
2018,5,St. Louis Cardinals,138,694,0.75,1.0275339318221293
2018,5,Cleveland Indians,114,703,0.763,0.9943603473858867
2018,5,Philadelphia Phillies,143,682,0.768,1.0880663491132594
2018,5,San Francisco Giants,137,686,0.696,1.0441917397722713
2018,5,San Diego Padres,135,678,0.724,1.0701980201884569
2018,5,Oakland Athletics,133,694,0.782,1.0219469309062161
2018,5,Los Angeles Angels,108,682,0.72,0.9893781155975265
2018,5,Detroit Tigers,116,673,0.671,0.9862455684932611
2018,5,Chicago Cubs,112,710,0.706,0.9507216285589841
2018,5,New York Yankees,147,702,0.775,0.99179467588582
2018,5,Toronto Blue Jays,141,678,0.712,0.9636356143908994
2018,5,Minnesota Twins,142,688,0.74,1.023920006727263
2018,5,Kansas City Royals,118,669,0.682,0.9783865882089606
2018,5,New York Mets,121,689,0.706,1.007049407276636
2018,5,Texas Rangers,140,685,0.772,1.068312856256896
2018,5,Baltimore Orioles,110,673,0.659,0.956257145344422
2018,5,Seattle Mariners,136,677,0.664,0.9194263742198246
2018,5,Arizona Diamondbacks,109,691,0.679,0.9611394711092802
2018,6,Pittsburgh Pirates,134,659,0.833,1.1500235331389383
2018,6,Oakland Athletics,133,676,0.822,1.0742204312083243
2018,6,Texas Rangers,140,667,0.816,1.1292011537637656
2018,6,New York Yankees,147,680,0.809,1.0353056681182302
2018,6,Tampa Bay Rays,139,675,0.726,0.9815561968459309
2018,6,Chicago White Sox,145,657,0.774,1.1010561009860396
2018,6,Colorado Rockies,115,669,0.743,0.9823659027036464
2018,6,New York Mets,121,670,0.818,1.166807953473496
2018,6,San Francisco Giants,137,665,0.728,1.0922005553939849
2018,6,Cleveland Indians,114,684,0.765,0.9969667965271342
2018,6,Los Angeles Angels,108,666,0.686,0.9426574823609768
2018,6,Atlanta Braves,144,690,0.71,0.9589550779540866
2018,6,Houston Astros,117,667,0.754,0.9990464604235804
2018,6,Washington Nationals,120,684,0.743,0.9856315025109219
2018,6,Chicago Cubs,112,691,0.726,0.9776542525974823
2018,6,Seattle Mariners,136,658,0.735,1.0177385317041732
2018,6,Cincinnati Reds,113,673,0.73,1.0010548523206753
2018,6,Detroit Tigers,116,648,0.662,0.9730172374702516
2018,6,Boston Red Sox,111,682,0.684,0.8613094814681015
2018,6,Miami Marlins,146,658,0.656,0.9952870095457012
2018,6,Philadelphia Phillies,143,670,0.693,0.9818098697076676
2018,6,San Diego Padres,135,658,0.665,0.9829857505874638
2018,6,Minnesota Twins,142,675,0.662,0.9159933033154704
2018,6,Kansas City Royals,118,656,0.654,0.9382182238836659
2018,6,St. Louis Cardinals,138,674,0.659,0.9028598147610443
2018,6,Toronto Blue Jays,141,658,0.684,0.9257398318024934
2018,6,Arizona Diamondbacks,109,668,0.708,1.002189610523373
2018,6,Los Angeles Dodgers,119,694,0.688,0.8890596154952279
2018,6,Milwaukee Brewers,158,673,0.672,0.8990766470425259
2018,6,Baltimore Orioles,110,662,0.603,0.8749970540860188
2018,7,St. Louis Cardinals,138,660,0.798,1.0932961034587456
2018,7,Pittsburgh Pirates,134,636,0.773,1.0671887048216078
2018,7,Washington Nationals,120,658,0.715,0.9484879196437539
2018,7,Philadelphia Phillies,143,655,0.728,1.0313962267636103
2018,7,San Diego Padres,135,635,0.778,1.150019419484281
2018,7,Atlanta Braves,144,662,0.762,1.029188407607062
2018,7,Detroit Tigers,116,632,0.706,1.0376890780271866
2018,7,Minnesota Twins,142,651,0.773,1.06958130432456
2018,7,Milwaukee Brewers,158,654,0.707,0.9459035557426573
2018,7,Oakland Athletics,133,653,0.723,0.9448435179606065
2018,7,Baltimore Orioles,110,631,0.736,1.0679897708247261
2018,7,Boston Red Sox,111,666,0.666,0.8386434424820988
2018,7,Los Angeles Dodgers,119,668,0.773,0.9988998296189118
2018,7,Los Angeles Angels,108,651,0.711,0.9770108891525574
2018,7,Chicago Cubs,112,668,0.677,0.9116693237031619
2018,7,Miami Marlins,146,643,0.632,0.9588740701720779
2018,7,Kansas City Royals,118,639,0.644,0.923872379481775
2018,7,Cleveland Indians,114,668,0.65,0.8470959709054081
2018,7,Cincinnati Reds,113,659,0.665,0.9119198312236289
2018,7,Toronto Blue Jays,141,642,0.736,0.9961177137523904
2018,7,Chicago White Sox,145,634,0.658,0.9360399411483386
2018,7,San Francisco Giants,137,643,0.628,0.9421730065761298
2018,7,Arizona Diamondbacks,109,652,0.671,0.9498152947191856
2018,7,New York Yankees,147,665,0.686,0.8778982550421582
2018,7,Seattle Mariners,136,640,0.664,0.9194263742198246
2018,7,Tampa Bay Rays,139,659,0.65,0.8788037575066875
2018,7,Houston Astros,117,650,0.684,0.9062967890314708
2018,7,Colorado Rockies,115,654,0.667,0.8818816380933139
2018,7,New York Mets,121,650,0.608,0.8672606793543834
2018,7,Texas Rangers,140,656,0.647,0.8953347383396525
2018,8,Oakland Athletics,133,636,0.846,1.1055845313895893
2018,8,Minnesota Twins,142,631,0.773,1.06958130432456
2018,8,Chicago Cubs,112,656,0.773,1.0409459190879529
2018,8,San Francisco Giants,137,625,0.708,1.062195045630414
2018,8,Los Angeles Dodgers,119,647,0.793,1.024744585883308
2018,8,San Diego Padres,135,616,0.71,1.0495035833339839
2018,8,Chicago White Sox,145,622,0.703,1.0000548307405501
2018,8,Detroit Tigers,116,615,0.644,0.9465605754242326
2018,8,Tampa Bay Rays,139,640,0.708,0.9572200927918995
2018,8,Pittsburgh Pirates,134,617,0.686,0.9470782037614787
2018,8,Cleveland Indians,114,645,0.696,0.9070443011540985
2018,8,Seattle Mariners,136,620,0.699,0.9678901138247852
2018,8,St. Louis Cardinals,138,636,0.693,0.9494413530036474
2018,8,Philadelphia Phillies,143,635,0.679,0.9619753268852905
2018,8,Toronto Blue Jays,141,622,0.652,0.882430365987172
2018,8,Milwaukee Brewers,158,634,0.62,0.8295052398309017
2018,8,Texas Rangers,140,639,0.697,0.9645259855065499
2018,8,Atlanta Braves,144,646,0.657,0.8873711073462465
2018,8,New York Yankees,147,643,0.714,0.9137308368806135
2018,8,Kansas City Royals,118,622,0.63,0.9037881973191277
2018,8,Houston Astros,117,628,0.677,0.8970218218922599
2018,8,Baltimore Orioles,110,612,0.595,0.8633884696205326
2018,8,Colorado Rockies,115,633,0.65,0.8594048946936341
2018,8,Boston Red Sox,111,646,0.607,0.7643492035835344
2018,8,Cincinnati Reds,113,639,0.588,0.8063291139240507
2018,8,New York Mets,121,631,0.634,0.9043474847215117
2018,8,Washington Nationals,120,646,0.573,0.7601168922459733
2018,8,Arizona Diamondbacks,109,626,0.59,0.8351580087694775
2018,8,Miami Marlins,146,627,0.553,0.8390148114005683
2018,8,Los Angeles Angels,108,629,0.586,0.8052438551946536
2018,9,Toronto Blue Jays,141,604,0.745,1.0082985010129495
2018,9,Tampa Bay Rays,139,615,0.714,0.9653321274765766
2018,9,New York Yankees,147,623,0.702,0.8983740160927041
2018,9,Boston Red Sox,111,627,0.705,0.8877531936184377
2018,9,Houston Astros,117,610,0.681,0.9023218031146661
2018,9,Cleveland Indians,114,628,0.642,0.8366701743404185
2018,9,Baltimore Orioles,110,599,0.627,0.9098228074824773
2018,9,Minnesota Twins,142,609,0.619,0.8564952488705078
2018,9,Kansas City Royals,118,606,0.588,0.8435356508311859
2018,9,Oakland Athletics,133,625,0.627,0.8193871172355467
2018,9,Los Angeles Angels,108,606,0.614,0.843719670801224
2018,9,Seattle Mariners,136,607,0.603,0.8349609994797503
2018,9,Cincinnati Reds,113,620,0.58,0.7953586497890296
2018,9,New York Mets,121,610,0.569,0.811630471303691
2018,9,Texas Rangers,140,610,0.602,0.8330626158894449
2018,9,Chicago White Sox,145,603,0.549,0.7809816530249816
2018,9,Detroit Tigers,116,600,0.542,0.7966394904967921
2018,9,Milwaukee Brewers,158,613,0.525,0.7024036305019733
2018,9,Los Angeles Dodgers,119,631,0.54,0.6978084191386965
2018,9,St. Louis Cardinals,138,613,0.54,0.7398244309119332
2018,9,Colorado Rockies,115,610,0.499,0.6597585268494207
2018,9,Chicago Cubs,112,634,0.499,0.6719689697605284
2018,9,Washington Nationals,120,626,0.472,0.6261346826179746
2018,9,Miami Marlins,146,605,0.46,0.6979146713277783
2018,9,Arizona Diamondbacks,109,610,0.454,0.6426470101378692
2018,9,Pittsburgh Pirates,134,600,0.45,0.6212612123799787
2018,9,Philadelphia Phillies,143,610,0.525,0.7437953558391421
2018,9,San Francisco Giants,137,607,0.407,0.6106121236886701
2018,9,Atlanta Braves,144,620,0.446,0.6023858658697503
2018,9,San Diego Padres,135,605,0.391,0.5779660578642081
2019,1,Colorado Rockies,115,771,0.886,1.1356225973724714
2019,1,Pittsburgh Pirates,134,760,0.787,1.0613850871878114
2019,1,New York Mets,121,767,0.832,1.0798969561452814
2019,1,New York Yankees,147,762,0.833,1.0046490815394014
2019,1,Washington Nationals,120,767,0.809,1.01534532334624
2019,1,Kansas City Royals,118,745,0.775,1.0904802371285378
2019,1,Tampa Bay Rays,139,766,0.86,1.1359106083261439
2019,1,Chicago White Sox,145,743,0.692,0.9508888548253062
2019,1,Los Angeles Angels,108,767,0.762,1.01912852294614
2019,1,Houston Astros,117,774,0.917,1.0814197805473114
2019,1,Toronto Blue Jays,141,747,0.814,1.1106080073687001
2019,1,Cleveland Indians,114,750,0.831,1.099440972909352
2019,1,Atlanta Braves,144,778,0.848,1.0752444306196105
2019,1,Baltimore Orioles,110,760,0.732,1.010664028880016
2019,1,San Diego Padres,135,734,0.808,1.1271739347088359
2019,1,Oakland Athletics,133,765,0.846,1.0903473890620163
2019,1,Boston Red Sox,111,786,0.834,1.034897102464424
2019,1,Texas Rangers,140,761,0.812,1.081044519056082
2019,1,Minnesota Twins,142,786,0.85,1.0218661526867243
2019,1,Arizona Diamondbacks,109,779,0.738,0.9753655054290568
2019,1,Cincinnati Reds,113,747,0.767,1.0411840394656084
2019,1,San Francisco Giants,137,758,0.703,1.0132894207221705
2019,1,Detroit Tigers,116,745,0.691,1.0128814462754854
2019,1,Milwaukee Brewers,158,772,0.701,0.9123047643722877
2019,1,Miami Marlins,146,743,0.692,1.029619966525549
2019,1,Los Angeles Dodgers,119,768,0.813,1.0052911344317408
2019,1,Seattle Mariners,136,758,0.679,0.918000225949369
2019,1,Philadelphia Phillies,143,758,0.745,0.9976434419436107
2019,1,St. Louis Cardinals,138,749,0.663,0.9005390387956399
2019,1,Chicago Cubs,112,758,0.677,0.8646364344615556
2019,2,Chicago White Sox,145,728,0.887,1.218841639060761
2019,2,Arizona Diamondbacks,109,760,0.914,1.2079729972386963
2019,2,Boston Red Sox,111,772,0.912,1.1316860401049817
2019,2,Minnesota Twins,142,765,0.914,1.098806663006666
2019,2,Colorado Rockies,115,754,0.899,1.1522852314196974
2019,2,Milwaukee Brewers,158,750,0.997,1.297529030070144
2019,2,Chicago Cubs,112,735,0.897,1.145611346694262
2019,2,New York Mets,121,747,0.919,1.1928188734345115
2019,2,New York Yankees,147,742,0.951,1.1469643175797968
2019,2,Tampa Bay Rays,139,749,0.885,1.1689312655449273
2019,2,Houston Astros,117,757,0.848,1.000047954093915
2019,2,Atlanta Braves,144,756,0.836,1.0600287075448047
2019,2,Los Angeles Angels,108,744,0.977,1.3066779093417042
2019,2,Cincinnati Reds,113,731,0.822,1.1158452156984748
2019,2,Philadelphia Phillies,143,747,0.814,1.0900426332108712
2019,2,Washington Nationals,120,743,0.791,0.9927542036673371
2019,2,Pittsburgh Pirates,134,743,0.766,1.033063502904528
2019,2,Baltimore Orioles,110,742,0.794,1.0962667198507277
2019,2,St. Louis Cardinals,138,732,0.783,1.063532529980371
2019,2,Texas Rangers,140,741,0.731,0.973206334273394
2019,2,Detroit Tigers,116,722,0.702,1.0290054635099721
2019,2,Toronto Blue Jays,141,730,0.783,1.068312125024192
2019,2,Los Angeles Dodgers,119,747,0.806,0.9966354912078514
2019,2,San Diego Padres,135,723,0.734,1.0239426585102542
2019,2,Miami Marlins,146,727,0.694,1.0325957467756228
2019,2,Kansas City Royals,118,725,0.694,0.9765074639576841
2019,2,San Francisco Giants,137,741,0.705,1.0161721786758608
2019,2,Cleveland Indians,114,736,0.703,0.9300926642061065
2019,2,Oakland Athletics,133,750,0.743,0.9575982388570663
2019,2,Seattle Mariners,136,742,0.709,0.9585598824714323
2019,3,Washington Nationals,120,729,0.977,1.2261957736826654
2019,3,Houston Astros,117,742,0.889,1.0483993292328895
2019,3,Colorado Rockies,115,738,0.891,1.1420313027752507
2019,3,Atlanta Braves,144,735,0.934,1.1842904459890522
2019,3,Kansas City Royals,118,706,0.857,1.2058600815731055
2019,3,Boston Red Sox,111,756,0.896,1.1118318990505083
2019,3,Pittsburgh Pirates,134,726,0.821,1.1072390807893178
2019,3,Chicago White Sox,145,704,0.83,1.1405169790534742
2019,3,Los Angeles Dodgers,119,731,0.841,1.039913707327299
2019,3,Minnesota Twins,142,751,0.915,1.100008858480415
2019,3,Cincinnati Reds,113,713,0.914,1.2407330013970876
2019,3,Miami Marlins,146,703,0.781,1.162042187653835
2019,3,Chicago Cubs,112,717,0.864,1.103465109859356
2019,3,Arizona Diamondbacks,109,743,0.813,1.0744880161433918
2019,3,Cleveland Indians,114,716,0.874,1.1563314203643487
2019,3,Los Angeles Angels,108,728,0.787,1.052564498108415
2019,3,Detroit Tigers,116,708,0.731,1.0715142362190735
2019,3,Tampa Bay Rays,139,729,0.775,1.023640373782281
2019,3,Texas Rangers,140,720,0.728,0.9692123274295907
2019,3,Philadelphia Phillies,143,732,0.866,1.1596768063398213
2019,3,Baltimore Orioles,110,721,0.777,1.0727950142619842
2019,3,Milwaukee Brewers,158,739,0.796,1.0359409307280187
2019,3,New York Yankees,147,733,0.806,0.9720854258352433
2019,3,San Diego Padres,135,704,0.767,1.0699782276258378
2019,3,Toronto Blue Jays,141,711,0.791,1.079227191435678
2019,3,San Francisco Giants,137,721,0.707,1.0190549366295514
2019,3,St. Louis Cardinals,138,715,0.751,1.020067598997776
2019,3,Oakland Athletics,133,729,0.802,1.0336390142171834
2019,3,New York Mets,121,737,0.766,0.9942320533741413
2019,3,Seattle Mariners,136,723,0.712,0.9626158481236388
2019,4,Houston Astros,117,728,1.011,1.1922741528171554
2019,4,Boston Red Sox,111,744,0.928,1.151540181159455
2019,4,Colorado Rockies,115,715,0.912,1.1689478654669232
2019,4,Chicago Cubs,112,705,0.91,1.162214409689831
2019,4,Los Angeles Dodgers,119,712,0.995,1.2303378582528686
2019,4,Washington Nationals,120,713,0.928,1.1646977256678746
2019,4,Kansas City Royals,118,693,0.899,1.264957075069104
2019,4,Pittsburgh Pirates,134,713,0.9,1.2137821835692888
2019,4,Oakland Athletics,133,714,0.867,1.1174127497834139
2019,4,Cleveland Indians,114,698,0.816,1.0795954679831905
2019,4,Minnesota Twins,142,727,0.761,0.9148707555230556
2019,4,Atlanta Braves,144,708,0.886,1.1234275536898288
2019,4,Texas Rangers,140,700,0.798,1.0624058204516669
2019,4,New York Mets,121,715,0.86,1.1162396421694014
2019,4,Arizona Diamondbacks,109,721,0.774,1.0229443105719376
2019,4,St. Louis Cardinals,138,702,0.826,1.121938530988233
2019,4,Miami Marlins,146,697,0.732,1.0891355715270257
2019,4,Los Angeles Angels,108,709,0.755,1.0097664499007029
2019,4,Baltimore Orioles,110,702,0.789,1.089363277030509
2019,4,Milwaukee Brewers,158,723,0.789,1.0268308974175964
2019,4,San Francisco Giants,137,699,0.756,1.0896825064949658
2019,4,Detroit Tigers,116,689,0.706,1.0348687425043308
2019,4,New York Yankees,147,722,0.752,0.9069581144269266
2019,4,Seattle Mariners,136,708,0.838,1.1329664055163051
2019,4,Philadelphia Phillies,143,713,0.843,1.1288770759174012
2019,4,Tampa Bay Rays,139,718,0.697,0.9206159232596771
2019,4,Chicago White Sox,145,685,0.712,0.9783711916699682
2019,4,San Diego Padres,135,689,0.7,0.9765120721487438
2019,4,Cincinnati Reds,113,697,0.721,0.978740146616302
2019,4,Toronto Blue Jays,141,701,0.65,0.8868491459332373
2019,5,Washington Nationals,120,701,0.868,1.0893939934048653
2019,5,Chicago Cubs,112,689,0.931,1.1890347422211347
2019,5,Miami Marlins,146,679,0.715,1.0638414394013982
2019,5,New York Mets,121,706,0.803,1.0422563170488715
2019,5,Los Angeles Dodgers,119,700,0.867,1.0720632393017457
2019,5,Oakland Athletics,133,700,0.818,1.054260241433486
2019,5,Baltimore Orioles,110,688,0.758,1.046561931545153
2019,5,Atlanta Braves,144,699,0.765,0.9700023460188704
2019,5,Cincinnati Reds,113,676,0.809,1.0981980285888884
2019,5,Texas Rangers,140,690,0.905,1.2048587312139831
2019,5,Seattle Mariners,136,691,0.844,1.1410783368207178
2019,5,Chicago White Sox,145,671,0.737,1.0127241127257958
2019,5,Houston Astros,117,714,0.904,1.0660888567227582
2019,5,Cleveland Indians,114,678,0.827,1.0941488382623756
2019,5,Minnesota Twins,142,711,0.821,0.9870024839480008
2019,5,Boston Red Sox,111,727,0.781,0.9691302602214811
2019,5,New York Yankees,147,702,0.835,1.0070612041841538
2019,5,Milwaukee Brewers,158,707,0.837,1.089299697260492
2019,5,San Diego Padres,135,677,0.802,1.118803831233275
2019,5,Philadelphia Phillies,143,701,0.702,0.9400613372408251
2019,5,Tampa Bay Rays,139,700,0.742,0.9800531062534871
2019,5,Pittsburgh Pirates,134,699,0.663,0.8941528752293761
2019,5,Arizona Diamondbacks,109,697,0.725,0.958184270238572
2019,5,St. Louis Cardinals,138,688,0.711,0.9657364352695323
2019,5,San Francisco Giants,137,684,0.704,1.0147307996990158
2019,5,Colorado Rockies,115,698,0.695,0.8908100509863065
2019,5,Los Angeles Angels,108,691,0.691,0.9241703534852791
2019,5,Kansas City Royals,118,679,0.686,0.9652508937679702
2019,5,Toronto Blue Jays,141,680,0.715,0.9755340605265609
2019,5,Detroit Tigers,116,671,0.613,0.8985475058854885
2019,6,Houston Astros,117,697,0.869,1.024813292579731
2019,6,Pittsburgh Pirates,134,676,0.796,1.0735229090235043
2019,6,St. Louis Cardinals,138,675,0.797,1.0825484372852565
2019,6,Boston Red Sox,111,703,0.788,0.9778164469328131
2019,6,Los Angeles Dodgers,119,688,0.833,1.0300215436428537
2019,6,Colorado Rockies,115,680,0.795,1.0189841590418904
2019,6,Philadelphia Phillies,143,683,0.755,1.0110346290837935
2019,6,New York Mets,121,686,0.752,0.9760607103620813
2019,6,New York Yankees,147,674,0.814,0.981733916414253
2019,6,Detroit Tigers,116,651,0.721,1.0568560387331765
2019,6,Milwaukee Brewers,158,686,0.821,1.0684767639795267
2019,6,Chicago White Sox,145,651,0.723,0.9934864769345323
2019,6,Washington Nationals,120,681,0.801,1.0053048257111719
2019,6,Toronto Blue Jays,141,660,0.748,1.0205587094739408
2019,6,Atlanta Braves,144,684,0.741,0.9395708998692587
2019,6,Los Angeles Angels,108,676,0.731,0.977667913744919
2019,6,Oakland Athletics,133,685,0.769,0.9911077330835586
2019,6,Tampa Bay Rays,139,683,0.745,0.984015585119741
2019,6,Texas Rangers,140,673,0.822,1.0943578752020928
2019,6,Minnesota Twins,142,689,0.723,0.8691873275205902
2019,6,San Diego Padres,135,653,0.716,0.9988323480835722
2019,6,Chicago Cubs,112,677,0.751,0.9591461776671022
2019,6,Arizona Diamondbacks,109,676,0.696,0.9198568994290292
2019,6,Kansas City Royals,118,663,0.681,0.958215537399399
2019,6,Baltimore Orioles,110,672,0.704,0.9720047490867912
2019,6,Cleveland Indians,114,661,0.704,0.9314156978678506
2019,6,Cincinnati Reds,113,658,0.653,0.8864317832738493
2019,6,San Francisco Giants,137,673,0.692,0.9974342519768734
2019,6,Seattle Mariners,136,673,0.749,1.0126394245008503
2019,6,Miami Marlins,146,663,0.584,0.8689278330215615
2019,7,Minnesota Twins,142,672,0.868,1.043505671214208
2019,7,New York Yankees,147,659,0.836,1.0082672655065301
2019,7,Miami Marlins,146,629,0.734,1.0921113517770997
2019,7,Philadelphia Phillies,143,663,0.759,1.0163911039398665
2019,7,Atlanta Braves,144,667,0.814,1.0321332152409939
2019,7,St. Louis Cardinals,138,657,0.813,1.1042809027765539
2019,7,Los Angeles Dodgers,119,668,0.797,0.9855068070628507
2019,7,Seattle Mariners,136,651,0.792,1.0707749321824747
2019,7,Houston Astros,117,679,0.746,0.8797591671628071
2019,7,Milwaukee Brewers,158,667,0.743,0.9669649642348215
2019,7,Colorado Rockies,115,665,0.698,0.8946552742279741
2019,7,Cincinnati Reds,113,644,0.681,0.9244411093560357
2019,7,Boston Red Sox,111,681,0.723,0.8971589988990151
2019,7,Pittsburgh Pirates,134,656,0.632,0.8523448222397673
2019,7,Chicago White Sox,145,640,0.701,0.963255906405404
2019,7,Arizona Diamondbacks,109,663,0.75,0.9912251071433504
2019,7,New York Mets,121,663,0.705,0.9150569159644512
2019,7,San Francisco Giants,137,651,0.694,1.0003170099305638
2019,7,Chicago Cubs,112,656,0.718,0.9169999408321963
2019,7,Detroit Tigers,116,633,0.668,0.9791675920579223
2019,7,Oakland Athletics,133,665,0.701,0.9034675174142711
2019,7,Tampa Bay Rays,139,672,0.66,0.871745350575878
2019,7,Washington Nationals,120,661,0.72,0.9036447871561095
2019,7,Los Angeles Angels,108,664,0.73,0.976330474738428
2019,7,Texas Rangers,140,663,0.697,0.927940923376957
2019,7,Cleveland Indians,114,648,0.674,0.8917246880155275
2019,7,San Diego Padres,135,633,0.658,0.9179213478198193
2019,7,Baltimore Orioles,110,655,0.633,0.8739758610396859
2019,7,Toronto Blue Jays,141,642,0.685,0.9346025614834885
2019,7,Kansas City Royals,118,640,0.53,0.7457477750685484
2019,8,New York Yankees,147,639,0.808,0.9744975484799957
2019,8,Minnesota Twins,142,653,0.869,1.044707866687957
2019,8,Cleveland Indians,114,623,0.73,0.9658145730731974
2019,8,Chicago Cubs,112,639,0.752,0.9604233363590691
2019,8,Atlanta Braves,144,647,0.765,0.9700023460188704
2019,8,San Francisco Giants,137,633,0.689,0.9931101150463378
2019,8,Baltimore Orioles,110,634,0.719,0.9927150775474473
2019,8,Chicago White Sox,145,622,0.629,0.8643194937646208
2019,8,Oakland Athletics,133,643,0.738,0.9511541053519716
2019,8,St. Louis Cardinals,138,634,0.73,0.9915437380404482
2019,8,Los Angeles Dodgers,119,645,0.722,0.892767772521177
2019,8,Washington Nationals,120,646,0.696,0.8735232942509059
2019,8,Texas Rangers,140,636,0.682,0.9079708891579409
2019,8,Boston Red Sox,111,661,0.725,0.8996407665308243
2019,8,Pittsburgh Pirates,134,638,0.66,0.8901069346174785
2019,8,Toronto Blue Jays,141,621,0.733,1.0000929599524044
2019,8,New York Mets,121,646,0.649,0.8423715439162112
2019,8,Tampa Bay Rays,139,646,0.681,0.8994827026396559
2019,8,Cincinnati Reds,113,625,0.696,0.9448032483286355
2019,8,Colorado Rockies,115,642,0.646,0.8280047380390706
2019,8,San Diego Padres,135,611,0.684,0.9541917962139155
2019,8,Arizona Diamondbacks,109,647,0.791,1.045412079667187
2019,8,Seattle Mariners,136,637,0.701,0.9477439740655488
2019,8,Philadelphia Phillies,143,645,0.679,0.909261606818405
2019,8,Kansas City Royals,118,625,0.621,0.8737912609765445
2019,8,Detroit Tigers,116,618,0.658,0.9645093945720252
2019,8,Miami Marlins,146,612,0.616,0.916540317022743
2019,8,Los Angeles Angels,108,648,0.669,0.8947466953424772
2019,8,Houston Astros,117,663,0.683,0.8054631517053583
2019,8,Milwaukee Brewers,158,643,0.625,0.8133958312877031
2019,9,New York Yankees,147,612,0.82,0.9889702843485103
2019,9,Tampa Bay Rays,139,622,0.739,0.9760906273872331
2019,9,Minnesota Twins,142,638,0.747,0.8980400188905684
2019,9,Houston Astros,117,640,0.725,0.8549938286769908
2019,9,Oakland Athletics,133,618,0.673,0.8673803697857412
2019,9,Seattle Mariners,136,616,0.628,0.8490488098618612
2019,9,Detroit Tigers,116,602,0.638,0.9351929996002311
2019,9,Pittsburgh Pirates,134,617,0.609,0.8213259442152188
2019,9,Boston Red Sox,111,645,0.616,0.7643844305972245
2019,9,Kansas City Royals,118,604,0.609,0.8569064056919735
2019,9,Toronto Blue Jays,141,599,0.654,0.8923066791389803
2019,9,Los Angeles Angels,108,624,0.584,0.7810643797907424
2019,9,Chicago White Sox,145,598,0.602,0.8272183390243271
2019,9,New York Mets,121,623,0.598,0.776175937229421
2019,9,Cleveland Indians,114,614,0.611,0.8083735673256488
2019,9,Washington Nationals,120,626,0.53,0.6651829683232473
2019,9,Baltimore Orioles,110,615,0.582,0.8035607442734553
2019,9,San Francisco Giants,137,610,0.577,0.8316756696396762
2019,9,St. Louis Cardinals,138,615,0.536,0.7280375939584661
2019,9,Texas Rangers,140,620,0.555,0.7388912661036029
2019,9,Los Angeles Dodgers,119,623,0.566,0.699870580674496
2019,9,Milwaukee Brewers,158,622,0.559,0.7275012315037217
2019,9,Arizona Diamondbacks,109,629,0.575,0.7599392488099019
2019,9,San Diego Padres,135,595,0.544,0.7588893817841667
2019,9,Philadelphia Phillies,143,619,0.515,0.6896461377194087
